sale_date,listing_id,units_sold,seller_id,price,rating,in_stock,category,revenue
2025-06-18,250,2,206,65.36,4.28,0,Sports,0.0
2025-01-25,24,2,175,20.43,3.79,1,Sports,40.86
2025-01-27,1783,1,108,46.28,4.75,1,Home,62.48
2025-09-03,1485,2,79,32.27,5.0,1,Sports,87.13
2025-01-20,208,1,64,26.23,3.76,1,Sports,26.23
2025-09-19,769,1,30,62.55,3.85,1,Home,62.55
2025-08-14,182,1,31,56.45,4.11,1,Toys,56.45
2025-12-11,572,1,64,20.12,5.0,1,Sports,27.16
2025-07-17,1490,1,262,22.72,4.26,1,Electronics,22.72
2025-05-14,1684,3,19,51.22,4.27,1,Toys,153.66
2025-09-25,172,3,164,64.86,4.65,1,Beauty,262.68
2025-03-17,1165,3,267,47.71,3.82,1,Toys,143.13
2025-02-28,973,2,166,38.31,4.16,1,Toys,76.62
2025-04-06,578,2,170,41.46,4.15,1,Toys,82.92
2025-02-16,245,3,126,28.41,4.08,1,Home,85.23
2025-12-22,1122,3,180,54.42,3.94,1,Beauty,163.26
2025-12-08,749,2,101,59.59,4.1,1,Home,119.18
2025-10-03,1,3,241,71.5,3.91,1,Electronics,214.5
2025-09-03,1341,3,263,18.87,4.65,1,Electronics,76.42
2025-03-13,348,2,65,68.69,4.51,1,Toys,185.46
2025-02-25,1516,1,84,42.74,3.36,1,Home,42.74
2025-10-04,291,3,223,62.6,3.89,1,Sports,187.8
2025-02-12,132,2,128,53.05,3.85,1,Sports,106.1
2025-06-16,1097,2,100,19.14,3.51,1,Sports,38.28
2025-11-13,330,2,269,85.47,4.89,1,Beauty,230.77
2025-09-26,1280,2,61,61.29,4.61,1,Beauty,165.48
2025-03-27,614,3,258,61.66,4.31,1,Beauty,184.98
2025-11-12,229,2,80,39.54,3.94,1,Electronics,79.08
2025-01-14,1599,2,91,42.53,3.9,1,Sports,85.06
2025-06-10,889,2,215,78.33,4.88,1,Home,211.49
2025-11-28,1021,3,41,58.02,4.14,1,Sports,174.06
2025-06-20,1224,3,261,27.51,4.35,1,Electronics,82.53
2025-12-14,46,1,239,26.29,4.75,1,Home,35.49
2025-04-09,288,3,210,43.83,3.99,1,Beauty,131.49
2025-07-31,1249,2,127,69.98,3.95,1,Home,139.96
2025-11-29,1159,3,83,32.47,4.61,1,Electronics,131.5
2025-02-01,1385,1,227,35.92,4.49,1,Electronics,35.92
2025-03-23,1624,2,125,55.55,4.19,1,Beauty,111.1
2025-03-04,1116,3,66,6.0,4.06,1,Electronics,18.0
2025-02-15,1618,3,319,58.2,4.26,1,Home,174.6
2025-04-20,1148,1,157,57.24,3.7,1,Electronics,57.24
2025-08-04,581,3,129,32.31,4.02,1,Home,96.93
2025-10-16,1527,2,153,24.4,4.07,1,Home,48.8
2025-03-20,352,2,285,43.14,4.55,1,Sports,116.48
2025-06-10,1215,1,113,26.44,4.88,1,Beauty,35.69
2025-01-10,432,1,103,42.44,4.44,0,Toys,0.0
2025-04-28,757,2,64,26.01,4.29,1,Sports,52.02
2025-07-15,24,1,175,20.43,3.79,1,Sports,20.43
2025-10-11,873,2,124,7.79,4.79,0,Sports,0.0
2025-07-10,172,2,164,64.86,4.65,1,Beauty,175.12
2025-06-13,1399,3,280,8.73,4.35,1,Toys,26.19
2025-08-19,1747,3,188,82.18,3.1,1,Electronics,246.54
2025-10-05,1705,1,310,19.35,4.07,1,Electronics,19.35
2025-09-12,1081,1,39,6.0,3.35,1,Toys,6.0
2025-05-06,1662,2,132,50.54,4.6,1,Toys,136.46
2025-10-17,1568,3,41,27.86,3.66,1,Electronics,83.58
2025-03-10,1653,3,161,17.82,4.57,1,Home,72.17
2025-09-10,249,3,162,54.35,4.87,1,Sports,220.12
2025-06-10,449,1,138,31.97,4.57,1,Home,43.16
2025-06-09,454,1,283,32.51,3.54,1,Sports,32.51
2025-12-25,1661,2,252,47.49,4.86,1,Home,128.22
2025-06-23,1479,2,66,64.23,4.54,1,Home,173.42
2025-05-15,1348,1,182,26.44,3.72,1,Beauty,26.44
2025-06-06,557,2,252,57.37,4.73,0,Beauty,0.0
2025-11-05,263,2,139,28.33,3.95,1,Electronics,56.66
2025-01-22,502,3,76,24.27,4.64,1,Toys,98.29
2025-01-19,358,2,110,42.73,3.79,1,Home,85.46
2025-05-22,331,3,76,33.0,4.06,1,Toys,99.0
2025-01-26,613,1,167,39.42,4.85,1,Home,53.22
2025-11-19,1504,3,153,24.8,4.58,1,Electronics,100.44
2025-05-06,591,3,117,49.96,4.4,0,Sports,0.0
2025-02-16,763,3,282,46.31,2.37,0,Toys,0.0
2025-05-17,859,3,19,40.27,4.54,1,Sports,163.09
2025-08-21,1689,1,224,63.98,3.53,1,Beauty,63.98
2025-03-26,106,3,248,15.29,4.47,0,Beauty,0.0
2025-01-01,1050,1,56,39.44,4.54,1,Beauty,53.24
2025-12-27,596,1,93,37.11,5.0,1,Electronics,50.1
2025-12-08,411,3,304,57.84,3.8,1,Beauty,173.52
2025-09-13,1426,3,176,60.37,3.25,1,Home,181.11
2025-07-03,768,3,276,35.18,4.18,1,Toys,105.54
2025-03-10,803,3,118,41.39,3.13,1,Sports,124.17
2025-09-20,1628,1,109,25.78,3.45,1,Home,25.78
2025-10-08,832,1,55,37.63,4.75,1,Sports,50.8
2025-10-21,1349,2,236,32.93,3.95,0,Beauty,0.0
2025-02-05,1370,1,95,38.01,4.08,1,Beauty,38.01
2025-03-22,876,1,251,18.59,4.88,1,Home,25.1
2025-01-10,1192,2,262,6.0,3.19,1,Sports,12.0
2025-10-22,633,1,166,44.23,3.59,1,Electronics,44.23
2025-04-05,420,3,217,28.23,5.0,1,Sports,114.33
2025-06-29,278,3,216,46.29,3.64,1,Electronics,138.87
2025-06-17,671,3,224,23.88,3.75,1,Electronics,71.64
2025-11-11,1611,3,150,69.79,4.62,1,Sports,282.65
2025-02-25,1781,2,2,36.18,3.69,1,Home,72.36
2025-06-16,378,1,199,74.71,3.66,1,Home,74.71
2025-01-11,310,2,201,47.51,3.72,1,Electronics,95.02
2025-02-23,343,1,69,64.2,4.01,0,Sports,0.0
2025-11-10,809,3,86,54.03,4.87,1,Beauty,218.82
2025-04-25,765,1,34,59.44,3.56,1,Sports,59.44
2025-01-11,1264,3,23,14.69,4.23,1,Toys,44.07
2025-02-06,468,3,44,23.72,4.85,1,Sports,96.07
2025-01-16,454,3,283,32.51,3.54,1,Sports,97.53
2025-05-24,1418,2,77,35.98,4.36,1,Electronics,71.96
2025-03-24,100,3,43,62.1,4.26,1,Toys,186.3
2025-01-14,1752,3,73,54.07,3.6,0,Toys,0.0
2025-11-17,1274,1,300,16.13,3.76,1,Toys,16.13
2025-10-31,1300,3,318,47.39,4.02,1,Sports,142.17
2025-03-10,63,3,172,67.37,4.34,1,Sports,202.11
2025-08-13,1324,1,76,49.08,4.1,1,Beauty,49.08
2025-05-14,698,2,142,28.09,5.0,1,Home,75.84
2025-08-17,1610,1,211,71.16,4.36,1,Toys,71.16
2025-11-17,37,2,79,53.04,4.03,1,Beauty,106.08
2025-09-16,1402,1,235,39.67,4.14,1,Electronics,39.67
2025-12-08,1315,2,262,6.0,4.08,1,Beauty,12.0
2025-11-22,324,1,85,58.91,2.9,1,Electronics,58.91
2025-05-01,1292,1,309,49.58,4.14,1,Beauty,49.58
2025-11-08,540,3,111,36.45,4.57,1,Sports,147.62
2025-11-26,544,2,279,6.0,4.9,1,Home,16.2
2025-12-16,1448,2,59,79.35,4.5,1,Home,214.24
2025-09-03,1718,2,106,25.02,4.63,1,Home,67.55
2025-01-31,1248,3,226,43.61,4.55,1,Sports,176.62
2025-04-27,1692,2,272,54.96,4.15,1,Sports,109.92
2025-05-21,1323,3,251,47.29,4.07,1,Home,141.87
2025-11-28,1795,3,128,21.26,3.9,1,Toys,63.78
2025-02-04,993,1,220,46.82,4.22,1,Sports,46.82
2025-03-14,1628,3,109,25.78,3.45,1,Home,77.34
2025-07-09,635,1,2,68.03,4.08,0,Electronics,0.0
2025-02-11,964,3,283,51.99,3.98,1,Electronics,155.97
2025-11-10,1737,1,288,40.0,5.0,1,Toys,54.0
2025-09-11,240,1,99,61.54,3.76,1,Sports,61.54
2025-06-09,222,2,285,85.41,4.11,1,Electronics,170.82
2025-04-25,1083,1,233,7.41,4.29,1,Sports,7.41
2025-01-27,913,3,149,42.53,4.36,0,Home,0.0
2025-11-13,258,3,239,49.25,4.25,1,Sports,147.75
2025-07-21,211,2,34,51.03,3.79,1,Beauty,102.06
2025-03-17,496,2,207,68.62,4.3,1,Home,137.24
2025-12-16,1491,3,272,12.1,3.81,1,Beauty,36.3
2025-06-18,1729,1,28,7.17,4.55,1,Electronics,9.68
2025-09-01,487,1,41,6.0,5.0,1,Toys,8.1
2025-09-20,1280,2,61,61.29,4.61,1,Beauty,165.48
2025-05-26,1660,1,280,55.39,3.89,1,Sports,55.39
2025-03-31,1276,3,264,34.82,3.51,1,Electronics,104.46
2025-03-20,1335,3,204,38.44,4.73,1,Beauty,155.68
2025-09-20,878,2,6,44.47,3.72,1,Toys,88.94
2025-11-15,270,3,102,14.74,3.78,1,Sports,44.22
2025-02-02,458,2,32,31.74,4.16,1,Home,63.48
2025-11-08,1221,3,218,80.39,3.73,1,Home,241.17
2025-04-01,1710,1,245,38.38,3.82,0,Home,0.0
2025-05-20,47,2,182,49.9,4.02,1,Sports,99.8
2025-05-31,1329,1,267,22.54,3.67,1,Home,22.54
2025-08-01,1263,3,272,23.56,3.38,1,Sports,70.68
2025-06-25,976,2,260,44.31,4.22,1,Home,88.62
2025-03-03,624,3,19,58.73,4.74,1,Home,237.86
2025-05-07,1077,2,288,35.01,4.1,0,Sports,0.0
2025-12-10,603,1,292,50.21,4.51,1,Beauty,67.78
2025-06-02,552,2,309,34.98,2.63,1,Sports,69.96
2025-09-27,1443,2,104,19.23,4.04,1,Toys,38.46
2025-03-26,1437,1,61,54.47,5.0,1,Beauty,73.53
2025-02-23,1443,3,104,19.23,4.04,1,Toys,57.69
2025-06-17,751,2,57,59.47,4.75,1,Toys,160.57
2025-05-02,646,2,125,6.0,4.05,0,Toys,0.0
2025-09-01,670,3,317,9.38,4.29,1,Toys,28.14
2025-05-17,439,2,48,19.54,4.4,1,Sports,39.08
2025-02-19,951,1,42,23.16,4.74,1,Sports,31.27
2025-09-27,1692,1,272,54.96,4.15,1,Sports,54.96
2025-09-14,1087,3,37,81.33,4.62,0,Electronics,0.0
2025-10-04,1287,3,198,89.55,4.7,0,Beauty,0.0
2025-12-04,1724,1,224,72.53,3.88,1,Beauty,72.53
2025-05-24,1293,2,145,44.89,4.3,1,Home,89.78
2025-03-08,1438,3,152,25.69,4.91,1,Home,104.04
2025-02-16,1438,3,152,25.69,4.91,1,Home,104.04
2025-03-29,1298,3,71,26.79,4.86,1,Beauty,108.5
2025-02-18,541,3,214,40.94,3.98,1,Beauty,122.82
2025-06-03,323,3,314,29.56,4.81,1,Home,119.72
2025-06-02,1589,3,276,7.69,4.54,1,Toys,31.14
2025-11-13,1421,2,116,72.18,4.11,1,Beauty,144.36
2025-06-23,937,2,147,31.32,4.16,1,Electronics,62.64
2025-10-21,87,3,268,32.6,4.5,1,Electronics,132.03
2025-03-26,707,2,114,45.16,4.59,1,Sports,121.93
2025-12-29,15,3,288,61.99,4.13,1,Beauty,185.97
2025-09-24,1197,1,128,56.58,3.22,1,Home,56.58
2025-08-20,473,3,225,20.63,3.99,1,Electronics,61.89
2025-11-26,641,2,260,19.37,3.57,1,Home,38.74
2025-03-06,1227,1,268,76.25,3.94,1,Sports,76.25
2025-09-28,599,1,109,14.08,3.98,1,Toys,14.08
2025-04-06,940,1,143,37.65,4.48,1,Electronics,37.65
2025-10-11,1702,1,157,34.74,3.95,1,Toys,34.74
2025-09-25,25,3,223,53.92,3.94,1,Home,161.76
2025-06-17,553,3,255,65.92,4.66,1,Home,266.98
2025-08-15,626,3,218,47.12,4.32,1,Home,141.36
2025-01-18,1364,1,309,68.61,4.52,1,Sports,92.62
2025-06-22,453,1,288,7.09,3.8,1,Electronics,7.09
2025-12-08,1655,3,224,70.88,5.0,1,Toys,287.06
2025-11-20,1499,1,317,63.48,3.82,1,Home,63.48
2025-05-08,1188,1,232,29.57,3.62,0,Beauty,0.0
2025-03-04,216,3,90,24.53,5.0,1,Electronics,99.35
2025-01-14,143,2,220,30.48,4.91,1,Sports,82.3
2025-11-01,1431,1,195,36.08,4.48,1,Electronics,36.08
2025-07-24,1228,3,306,69.45,4.27,1,Toys,208.35
2025-10-06,1729,3,28,7.17,4.55,1,Electronics,29.04
2025-12-13,1285,1,56,35.11,3.75,1,Toys,35.11
2025-10-09,524,2,125,28.83,4.45,1,Home,57.66
2025-10-26,1446,3,127,30.75,3.68,1,Electronics,92.25
2025-04-03,999,1,80,31.53,4.79,1,Toys,42.57
2025-10-11,1427,1,198,35.95,3.53,1,Home,35.95
2025-05-03,1387,1,102,37.53,3.47,1,Sports,37.53
2025-12-15,1336,2,302,36.6,5.0,1,Toys,98.82
2025-12-24,1358,2,73,24.58,3.99,1,Toys,49.16
2025-02-28,1382,1,201,40.32,3.32,1,Beauty,40.32
2025-09-24,248,2,136,31.82,5.0,1,Beauty,85.91
2025-06-17,766,2,315,39.14,4.38,1,Electronics,78.28
2025-02-11,3,1,45,32.68,4.46,1,Toys,32.68
2025-02-02,1055,3,170,26.92,4.62,1,Home,109.03
2025-10-19,1105,2,145,26.16,4.42,1,Toys,52.32
2025-10-27,306,3,127,13.63,4.3,1,Sports,40.89
2025-07-17,821,3,94,29.3,4.46,1,Electronics,87.9
2025-05-08,1218,2,278,20.63,4.53,1,Home,55.7
2025-09-08,1188,1,232,29.57,3.62,0,Beauty,0.0
2025-10-30,429,3,80,23.65,3.88,1,Home,70.95
2025-10-11,196,2,34,6.0,3.97,1,Home,12.0
2025-06-12,902,1,93,12.75,4.86,1,Beauty,17.21
2025-04-07,614,2,258,61.66,4.31,1,Beauty,123.32
2025-01-27,1800,1,73,18.22,3.71,1,Beauty,18.22
2025-08-11,591,2,117,49.96,4.4,0,Sports,0.0
2025-03-20,770,1,284,84.31,4.61,1,Toys,113.82
2025-06-27,388,1,276,8.61,3.44,0,Toys,0.0
2025-05-28,1781,2,2,36.18,3.69,1,Home,72.36
2025-08-31,329,1,246,36.15,3.07,1,Sports,36.15
2025-04-29,1380,1,273,37.99,3.56,1,Sports,37.99
2025-05-08,944,1,88,40.68,3.71,1,Electronics,40.68
2025-02-11,1567,2,116,68.3,3.9,1,Sports,136.6
2025-11-30,1578,2,273,50.89,3.31,1,Sports,101.78
2025-07-12,416,2,154,20.32,3.9,0,Sports,0.0
2025-03-14,82,3,68,66.31,3.96,1,Beauty,198.93
2025-11-07,891,3,20,40.67,4.17,1,Sports,122.01
2025-03-19,556,1,128,59.53,4.43,0,Sports,0.0
2025-02-18,685,3,144,59.06,3.96,1,Toys,177.18
2025-08-28,1769,2,222,50.65,4.75,1,Sports,136.76
2025-08-08,619,3,116,30.2,4.2,0,Electronics,0.0
2025-07-12,423,3,1,9.08,4.16,1,Electronics,27.24
2025-02-09,1448,2,59,79.35,4.5,1,Home,214.24
2025-01-01,3,2,45,32.68,4.46,1,Toys,65.36
2025-05-13,215,1,156,15.59,4.88,1,Sports,21.05
2025-11-24,1326,3,234,71.54,4.0,1,Home,214.62
2025-02-16,1437,2,61,54.47,5.0,1,Beauty,147.07
2025-03-11,1017,3,79,56.62,3.84,0,Sports,0.0
2025-06-04,1733,2,81,16.05,5.0,1,Home,43.34
2025-08-15,743,2,111,70.18,4.16,0,Sports,0.0
2025-07-17,1026,3,178,51.28,4.27,0,Electronics,0.0
2025-08-20,1449,2,2,51.83,3.72,1,Home,103.66
2025-09-28,1021,2,41,58.02,4.14,1,Sports,116.04
2025-03-09,182,3,31,56.45,4.11,1,Toys,169.35
2025-09-30,1120,1,240,8.91,4.2,1,Beauty,8.91
2025-12-04,1131,1,140,51.74,4.25,1,Sports,51.74
2025-03-04,364,3,39,83.62,3.69,1,Beauty,250.86
2025-05-27,1005,3,110,38.64,3.86,1,Toys,115.92
2025-05-06,867,2,281,52.7,3.55,0,Home,0.0
2025-12-08,1272,1,109,24.46,4.56,1,Toys,33.02
2025-01-04,1603,1,15,68.83,4.28,1,Electronics,68.83
2025-10-07,1250,2,135,64.03,4.24,1,Home,128.06
2025-04-12,1577,3,63,6.75,4.21,1,Home,20.25
2025-01-21,153,1,38,61.73,4.05,1,Electronics,61.73
2025-10-18,240,1,99,61.54,3.76,1,Sports,61.54
2025-11-27,1085,1,135,31.35,3.71,1,Toys,31.35
2025-07-30,71,3,86,35.8,5.0,1,Electronics,144.99
2025-10-13,591,2,117,49.96,4.4,0,Sports,0.0
2025-10-17,1682,1,70,24.99,4.02,1,Sports,24.99
2025-08-07,384,3,104,31.3,4.75,1,Home,126.77
2025-01-02,663,3,312,55.12,4.24,0,Electronics,0.0
2025-08-14,1428,2,114,24.83,5.0,1,Sports,67.04
2025-05-07,194,3,256,28.17,5.0,1,Sports,114.09
2025-05-18,756,3,159,47.78,3.99,1,Home,143.34
2025-04-05,238,2,248,42.46,3.51,1,Beauty,84.92
2025-04-25,394,3,318,49.89,4.5,1,Home,202.05
2025-01-27,1006,1,206,45.94,4.04,1,Home,45.94
2025-01-09,1077,1,288,35.01,4.1,0,Sports,0.0
2025-05-24,306,3,127,13.63,4.3,1,Sports,40.89
2025-07-04,650,2,279,13.33,4.61,1,Home,35.99
2025-12-11,183,2,267,6.0,4.0,1,Electronics,12.0
2025-01-02,1631,1,143,68.25,3.82,1,Sports,68.25
2025-02-01,1291,3,251,20.87,4.42,1,Electronics,62.61
2025-04-12,1338,2,268,37.43,4.02,0,Electronics,0.0
2025-05-25,1228,2,306,69.45,4.27,1,Toys,138.9
2025-08-22,697,2,116,58.15,4.5,1,Toys,157.0
2025-06-04,1267,3,4,38.48,4.13,1,Toys,115.44
2025-12-02,1357,1,266,6.0,4.34,1,Electronics,6.0
2025-10-14,864,2,175,49.59,3.14,1,Sports,99.18
2025-11-14,292,2,233,39.01,4.2,1,Home,78.02
2025-12-02,354,3,220,62.17,4.44,0,Home,0.0
2025-08-23,1170,2,10,55.98,4.17,1,Toys,111.96
2025-10-11,285,1,134,6.0,4.93,1,Toys,8.1
2025-05-25,247,3,81,29.24,5.0,1,Sports,118.42
2025-08-05,1122,3,180,54.42,3.94,1,Beauty,163.26
2025-05-10,1537,3,73,44.39,3.71,0,Home,0.0
2025-07-29,1633,2,71,61.13,3.83,1,Electronics,122.26
2025-03-24,1262,3,308,20.98,5.0,1,Beauty,84.97
2025-08-17,1289,3,188,45.42,4.16,1,Sports,136.26
2025-10-26,1091,2,207,54.56,3.81,1,Electronics,109.12
2025-05-20,531,2,25,26.2,4.19,1,Beauty,52.4
2025-05-30,1165,3,267,47.71,3.82,1,Toys,143.13
2025-01-17,1268,1,248,31.07,4.13,1,Sports,31.07
2025-12-11,1532,2,268,38.65,4.78,1,Beauty,104.36
2025-10-22,1596,3,277,55.32,3.74,1,Electronics,165.96
2025-03-23,1372,2,73,39.27,4.18,1,Beauty,78.54
2025-02-13,1398,1,260,27.8,5.0,1,Beauty,37.53
2025-11-03,1428,3,114,24.83,5.0,1,Sports,100.56
2025-06-07,786,2,231,12.85,3.54,1,Sports,25.7
2025-10-31,1425,1,312,34.79,3.53,0,Sports,0.0
2025-07-09,492,2,23,90.59,4.05,1,Home,181.18
2025-02-10,643,3,283,38.73,4.26,1,Sports,116.19
2025-12-23,1395,2,182,40.84,3.81,1,Sports,81.68
2025-07-12,437,1,105,12.63,4.47,1,Electronics,12.63
2025-10-31,971,2,182,90.08,5.0,1,Sports,243.22
2025-07-19,859,3,19,40.27,4.54,1,Sports,163.09
2025-02-22,1469,1,146,57.19,3.85,1,Home,57.19
2025-04-06,836,2,203,67.74,5.0,1,Sports,182.9
2025-06-29,253,2,115,54.25,4.32,1,Toys,108.5
2025-07-24,1147,2,284,24.96,4.85,1,Beauty,67.39
2025-04-07,1181,1,3,34.3,3.81,1,Home,34.3
2025-06-19,1350,3,163,25.88,5.0,1,Electronics,104.81
2025-12-28,895,1,167,37.47,3.84,1,Electronics,37.47
2025-04-30,489,1,264,37.13,4.16,1,Sports,37.13
2025-09-15,1071,1,196,48.45,4.31,1,Electronics,48.45
2025-11-17,189,3,179,16.56,4.24,1,Home,49.68
2025-11-03,1463,3,104,19.22,3.75,0,Electronics,0.0
2025-08-09,1268,3,248,31.07,4.13,1,Sports,93.21
2025-04-15,188,3,105,60.58,4.45,1,Electronics,181.74
2025-11-02,1714,1,154,79.23,5.0,1,Electronics,106.96
2025-07-25,1308,3,203,71.63,4.35,1,Toys,214.89
2025-04-11,616,3,168,13.74,4.44,1,Beauty,41.22
2025-03-13,434,3,61,82.03,4.38,1,Home,246.09
2025-07-28,1578,2,273,50.89,3.31,1,Sports,101.78
2025-08-01,1598,2,193,8.85,5.0,1,Sports,23.9
2025-11-27,788,2,120,33.07,4.62,1,Electronics,89.29
2025-09-24,1337,3,2,42.86,4.11,1,Home,128.58
2025-06-30,501,2,272,21.54,3.93,1,Beauty,43.08
2025-11-02,1114,1,98,34.05,5.0,1,Home,45.97
2025-06-26,606,1,70,49.62,4.01,0,Beauty,0.0
2025-05-02,414,2,50,29.54,4.37,0,Electronics,0.0
2025-02-10,1782,1,14,9.16,3.09,1,Sports,9.16
2025-02-22,96,3,187,61.66,3.7,1,Home,184.98
2025-12-20,1304,1,318,20.23,4.1,1,Beauty,20.23
2025-07-21,1205,3,248,29.93,4.14,1,Home,89.79
2025-10-11,351,1,212,35.45,4.57,1,Electronics,47.86
2025-11-06,1614,1,84,26.02,3.88,1,Sports,26.02
2025-04-26,43,3,246,48.31,3.95,1,Home,144.93
2025-03-28,1645,3,219,54.85,5.0,1,Sports,222.14
2025-10-12,1799,2,69,85.72,4.09,0,Beauty,0.0
2025-10-16,286,2,48,30.53,4.47,1,Sports,61.06
2025-07-16,673,2,233,47.22,4.14,1,Beauty,94.44
2025-07-04,1780,1,211,57.06,2.56,1,Home,57.06
2025-01-03,63,3,172,67.37,4.34,1,Sports,202.11
2025-11-14,645,1,166,17.79,4.82,1,Electronics,24.02
2025-01-20,1193,1,285,18.84,4.2,1,Beauty,18.84
2025-06-19,1082,3,180,64.5,3.75,0,Toys,0.0
2025-02-26,903,1,315,53.37,4.53,1,Home,72.05
2025-04-13,1213,1,260,45.05,4.83,1,Sports,60.82
2025-11-17,854,3,190,46.42,4.22,1,Home,139.26
2025-05-22,1103,1,166,6.0,4.21,1,Home,6.0
2025-03-26,862,3,310,36.73,3.22,1,Toys,110.19
2025-02-25,1514,3,147,17.49,3.93,1,Sports,52.47
2025-10-19,933,1,82,68.59,4.08,1,Sports,68.59
2025-01-19,1448,2,59,79.35,4.5,1,Home,214.24
2025-01-08,1025,3,118,15.81,4.3,1,Toys,47.43
2025-09-24,659,3,28,39.82,4.37,1,Beauty,119.46
2025-07-10,41,2,125,77.37,4.67,1,Toys,208.9
2025-05-28,441,1,121,45.97,3.49,0,Electronics,0.0
2025-05-21,39,2,219,71.43,3.55,1,Home,142.86
2025-05-22,1289,2,188,45.42,4.16,1,Sports,90.84
2025-06-02,97,2,82,56.82,4.69,0,Home,0.0
2025-03-24,1766,1,240,35.36,4.47,1,Electronics,35.36
2025-07-03,1143,1,225,67.39,3.31,1,Home,67.39
2025-07-19,281,2,81,15.83,4.07,0,Sports,0.0
2025-05-05,529,1,307,9.63,3.95,1,Beauty,9.63
2025-05-21,1513,2,290,30.87,3.83,1,Electronics,61.74
2025-03-24,794,1,49,6.0,4.11,1,Electronics,6.0
2025-05-23,1177,1,182,10.92,3.84,1,Toys,10.92
2025-09-06,1315,3,262,6.0,4.08,1,Beauty,18.0
2025-07-12,26,1,236,53.66,4.37,1,Home,53.66
2025-05-22,375,1,114,51.43,4.96,1,Electronics,69.43
2025-09-18,1437,3,61,54.47,5.0,1,Beauty,220.6
2025-07-06,1132,1,41,34.34,2.98,1,Beauty,34.34
2025-10-09,870,1,116,59.76,4.38,0,Beauty,0.0
2025-06-26,737,1,103,6.0,3.83,1,Toys,6.0
2025-06-06,1357,1,266,6.0,4.34,1,Electronics,6.0
2025-03-04,1500,2,49,65.46,4.03,0,Electronics,0.0
2025-04-05,128,3,204,64.4,3.19,1,Electronics,193.2
2025-09-14,96,3,187,61.66,3.7,1,Home,184.98
2025-08-19,1484,3,123,32.66,3.57,1,Electronics,97.98
2025-02-07,671,1,224,23.88,3.75,1,Electronics,23.88
2025-07-15,1590,1,76,56.74,5.0,1,Sports,76.6
2025-05-14,1146,1,219,12.92,4.35,0,Home,0.0
2025-01-04,355,1,160,16.87,3.91,1,Home,16.87
2025-12-01,1408,1,144,61.79,4.03,1,Beauty,61.79
2025-08-31,581,3,129,32.31,4.02,1,Home,96.93
2025-08-11,684,2,248,6.0,4.03,1,Sports,12.0
2025-07-18,1013,3,5,27.6,4.6,1,Sports,111.78
2025-07-19,251,1,234,63.58,3.85,1,Home,63.58
2025-01-08,1665,3,77,16.35,4.8,1,Sports,66.22
2025-09-01,650,3,279,13.33,4.61,1,Home,53.99
2025-07-22,66,1,88,41.32,4.64,1,Beauty,55.78
2025-09-11,589,2,163,19.06,4.09,1,Toys,38.12
2025-02-12,1042,2,253,52.57,4.05,1,Toys,105.14
2025-04-21,1077,2,288,35.01,4.1,0,Sports,0.0
2025-07-25,1526,2,140,42.73,3.13,1,Electronics,85.46
2025-07-18,1235,3,269,75.78,3.57,1,Home,227.34
2025-11-21,599,3,109,14.08,3.98,1,Toys,42.24
2025-05-08,170,2,36,51.53,5.0,1,Sports,139.13
2025-09-11,570,3,318,32.44,4.59,1,Home,131.38
2025-11-23,1390,2,36,45.78,3.68,1,Home,91.56
2025-08-30,232,2,140,27.44,4.57,1,Home,74.09
2025-03-30,1701,2,282,24.82,4.54,0,Beauty,0.0
2025-02-21,1299,2,6,30.09,4.96,1,Toys,81.24
2025-07-23,1691,3,293,13.51,4.19,1,Sports,40.53
2025-09-26,1073,3,231,6.0,4.6,1,Home,24.3
2025-03-13,976,1,260,44.31,4.22,1,Home,44.31
2025-03-26,1150,1,69,17.16,4.61,1,Electronics,23.17
2025-08-31,1216,2,2,36.83,4.38,1,Electronics,73.66
2025-06-20,834,2,24,21.42,4.56,1,Home,57.83
2025-04-11,1010,3,32,35.43,4.01,1,Toys,106.29
2025-08-08,638,2,295,77.25,3.85,1,Sports,154.5
2025-05-13,1327,1,111,79.86,4.07,1,Sports,79.86
2025-03-16,279,2,84,19.21,4.69,0,Beauty,0.0
2025-04-18,1755,3,86,58.58,4.1,1,Beauty,175.74
2025-12-01,1063,2,82,37.67,4.29,1,Electronics,75.34
2025-03-05,1751,2,111,26.03,4.87,1,Toys,70.28
2025-05-25,654,1,289,32.28,5.0,0,Home,0.0
2025-05-03,1185,1,211,67.35,4.08,1,Sports,67.35
2025-02-22,973,1,166,38.31,4.16,1,Toys,38.31
2025-07-16,940,1,143,37.65,4.48,1,Electronics,37.65
2025-08-19,292,3,233,39.01,4.2,1,Home,117.03
2025-06-14,1074,3,304,56.53,3.64,1,Beauty,169.59
2025-09-12,1546,1,133,69.87,4.25,1,Home,69.87
2025-02-07,130,3,138,27.98,2.95,1,Sports,83.94
2025-04-08,671,3,224,23.88,3.75,1,Electronics,71.64
2025-02-02,867,1,281,52.7,3.55,0,Home,0.0
2025-12-28,1324,2,76,49.08,4.1,1,Beauty,98.16
2025-07-22,952,2,2,49.92,4.74,1,Toys,134.78
2025-07-25,20,3,211,67.7,4.42,1,Sports,203.1
2025-05-15,1715,3,216,73.34,4.57,0,Electronics,0.0
2025-04-08,917,2,298,6.0,5.0,1,Home,16.2
2025-04-28,1018,3,286,22.19,4.61,1,Beauty,89.87
